scenario_id,has_lesion,lesion_size_mm,lesion_x,lesion_y,lesion_z,epsilon_variation,sigma_variation,coupling_thickness,noise_level,split,group,size_bucket,region,shape,epsilon_anomaly_variation,sigma_anomaly_variation,head_scale,head_rotation_deg,analysis_profile
839,1,16.9153,-0.025083,0.019465,0.005181,-8.622,-9.5746,0.02,high,val,A_anomaly,medium,left,sphere,-8.3184,-14.8371,0.9000,5.0000,varied
840,1,6.7183,-0.041176,0.013731,-0.021367,2.6914,-3.3734,0.03,low,train,A_anomaly,small,left,ellipsoid,12.634,12.5699,1.0000,0.0000,baseline_nominal
841,1,14.1741,0.033806,0.019701,0.010103,9.4397,1.3414,0.01,high,train,A_anomaly,medium,right,sphere,13.6415,13.6522,1.1000,5.0000,varied
842,1,16.3321,0.003519,0.008437,-0.00576,5.0661,4.7678,0.02,low,train,A_anomaly,medium,deep,ellipsoid,0.0567,0.2055,1.0500,-5.0000,varied
843,1,13.3841,-0.045863,0.024598,0.054199,-2.6893,4.5753,0.03,high,train,A_anomaly,medium,left,sphere,-14.3271,-1.6668,1.1000,10.0000,varied
844,1,16.7014,0.010145,-0.007799,0.026285,5.7258,-0.6735,0.01,low,train,A_anomaly,medium,deep,ellipsoid,11.9162,-11.7484,1.0000,0.0000,baseline_nominal
845,1,6.2396,-0.009952,-0.005824,0.044527,6.6848,6.2234,0.02,high,train,A_anomaly,small,deep,sphere,7.578,6.9474,1.0500,5.0000,varied
846,1,10.481,-0.04107,0.030416,0.075876,-3.2338,9.2691,0.03,high,train,A_anomaly,medium,boundary,sphere,11.1716,7.6953,1.0500,0.0000,varied
847,1,19.383,0.037482,-0.013315,-0.038258,4.6441,-9.9454,0.01,medium,train,A_anomaly,medium,right,sphere,6.0265,2.6706,1.1000,15.0000,varied
848,1,24.5128,-0.039299,0.024999,-0.027048,-7.9249,7.669,0.02,high,train,A_anomaly,large,left,ellipsoid,-0.4049,-3.1425,1.0500,5.0000,varied
849,1,19.7626,-0.004403,-0.047015,-0.031027,-4.1763,-4.8854,0.03,low,train,A_anomaly,medium,boundary,sphere,-11.1214,12.4074,0.9500,15.0000,varied
850,1,9.9687,0.048745,0.001533,-0.018942,-8.8415,-5.7029,0.01,low,val,A_anomaly,small,boundary,sphere,-8.1547,-11.0274,1.0000,10.0000,varied
851,1,13.2525,0.005181,-0.007759,-0.040301,-3.8136,-7.9097,0.02,medium,train,A_anomaly,medium,deep,sphere,-4.1926,-2.4341,1.0000,-15.0000,varied
852,1,6.1296,0.009616,-0.008026,0.028359,8.3588,-3.3413,0.03,low,train,A_anomaly,small,deep,sphere,8.6129,14.3297,1.0500,5.0000,varied
853,1,13.8208,0.016443,0.026331,-0.039334,-1.4381,5.0958,0.01,medium,test,A_anomaly,medium,right,sphere,1.6234,-13.4075,1.1000,0.0000,varied
854,1,7.5877,-0.021549,-0.027809,0.001774,-5.8907,5.5352,0.02,high,train,A_anomaly,small,left,sphere,3.0632,-4.9005,0.9500,-10.0000,varied
855,1,22.4348,0.045558,0.008725,-0.052905,0.8154,3.157,0.03,high,train,A_anomaly,large,right,sphere,0.2138,-5.232,0.9000,-5.0000,varied
856,1,6.8645,-0.018714,0.027237,-0.03773,-9.666,1.3266,0.01,low,train,A_anomaly,small,left,sphere,5.9336,-0.0969,1.0000,0.0000,baseline_nominal
857,1,5.8792,0.046929,0.007171,0.046839,-3.3018,3.3434,0.02,low,train,A_anomaly,small,boundary,ellipsoid,-4.012,-6.0916,1.0000,0.0000,baseline_nominal
858,1,15.1163,-0.001404,-0.009588,-0.03031,8.2789,-3.9043,0.03,low,test,A_anomaly,medium,deep,sphere,-9.9942,9.6784,1.0000,-5.0000,varied
859,1,5.785,-0.002141,0.011642,-0.011985,-4.1369,-1.6366,0.01,low,test,A_anomaly,small,deep,sphere,-4.815,-8.4053,0.9000,15.0000,varied
860,1,6.8676,-0.030215,0.024662,-0.030028,8.0818,7.1272,0.02,high,train,A_anomaly,small,left,sphere,11.1198,0.936,1.0500,-15.0000,varied
861,1,27.4451,-0.02566,-0.005122,-0.014718,-7.7779,-4.2829,0.03,low,train,A_anomaly,large,left,ellipsoid,-14.2555,-10.7191,1.1000,-15.0000,varied
862,1,29.8732,0.006439,0.009822,-0.049223,9.7759,-9.8353,0.01,high,train,A_anomaly,large,deep,sphere,-3.8067,-1.9232,1.0000,-10.0000,varied
863,1,8.8686,0.028968,0.005893,-0.01924,4.9888,0.6348,0.02,medium,train,A_anomaly,small,right,sphere,-4.837,1.852,1.0500,15.0000,varied
864,1,8.2042,0.043985,-0.005908,0.01076,2.1009,-9.433,0.03,medium,train,A_anomaly,small,boundary,ellipsoid,-13.4022,-12.7631,0.9000,10.0000,varied
865,1,5.6624,0.036892,0.004469,0.0245,-3.907,-6.6564,0.01,medium,train,A_anomaly,small,right,sphere,5.8704,1.8814,1.0500,10.0000,varied
866,1,25.0725,0.04934,-0.028755,-0.048351,0.8787,-0.0381,0.02,low,train,A_anomaly,large,right,sphere,-0.0549,-1.9282,1.0500,5.0000,varied
867,1,11.3036,-0.034363,0.005403,0.068377,-6.1609,-9.2541,0.03,high,train,A_anomaly,medium,left,ellipsoid,2.0335,-10.9102,1.0000,15.0000,varied
868,1,5.8589,-0.013863,0.037658,0.040303,-1.7626,-6.6839,0.01,low,val,A_anomaly,small,boundary,sphere,7.3289,-7.5239,1.0000,0.0000,baseline_nominal
869,1,21.3482,-0.003524,-0.002646,0.04802,-4.1155,3.4085,0.02,high,test,A_anomaly,large,deep,sphere,-10.232,-2.1714,0.9000,15.0000,varied
870,1,7.3752,0.037316,-0.019509,0.022045,-9.4729,7.2094,0.03,low,test,A_anomaly,small,right,ellipsoid,-13.974,-6.8274,1.0000,0.0000,baseline_nominal
871,1,26.4132,0.031894,0.04297,-0.054291,-6.462,-0.7504,0.01,low,train,A_anomaly,large,boundary,sphere,0.7953,12.5376,1.0000,10.0000,varied
872,1,6.3515,0.018541,0.003338,0.057135,6.8444,-8.0179,0.02,high,train,A_anomaly,small,right,sphere,3.4967,6.8114,1.0500,-10.0000,varied
873,1,22.9383,0.042068,-0.015811,-0.051546,-5.8428,-6.7497,0.03,low,val,A_anomaly,large,right,sphere,-12.1826,-1.0315,1.0000,0.0000,baseline_nominal
874,1,19.3076,0.026498,0.02791,-0.011245,1.0917,5.0518,0.01,medium,val,A_anomaly,medium,right,sphere,14.8101,5.0746,0.9500,10.0000,varied
875,1,25.3505,-0.011431,0.009737,-0.02516,6.2668,0.2075,0.02,high,train,A_anomaly,large,deep,sphere,-0.9733,10.5523,1.0500,15.0000,varied
876,1,17.1829,0.031268,0.031429,-0.011027,4.2978,8.5616,0.03,low,val,A_anomaly,medium,boundary,ellipsoid,-9.1245,3.9498,1.0000,0.0000,baseline_nominal
877,1,5.4481,0.042658,-0.012772,0.019669,2.0542,3.217,0.01,low,train,A_anomaly,small,boundary,sphere,-14.9133,12.1986,1.0000,0.0000,baseline_nominal
878,1,21.3173,-0.024844,-0.01081,0.005706,-5.5698,0.6005,0.02,low,train,A_anomaly,large,left,sphere,3.0389,-2.9493,1.0000,-5.0000,varied
879,1,24.2521,-0.020112,-0.024984,-0.047801,4.3623,-4.69,0.03,high,train,A_anomaly,large,left,sphere,7.6036,-7.3255,0.9000,10.0000,varied
880,1,5.4205,0.008438,-0.007858,-0.032537,-6.4585,-0.6232,0.01,high,train,A_anomaly,small,deep,sphere,-10.3166,-0.8717,0.9000,-15.0000,varied
881,1,24.2429,-0.02788,-0.00495,-0.013641,0.114,-7.7865,0.02,high,train,A_anomaly,large,left,sphere,-4.6771,-7.7829,0.9500,0.0000,varied
882,1,26.3834,-0.046671,0.009032,-0.024738,-2.6421,-3.2876,0.03,medium,train,A_anomaly,large,boundary,sphere,-14.9863,8.4806,0.9500,10.0000,varied
883,1,5.545,-0.00664,0.008417,-0.00547,7.3149,-6.4858,0.01,medium,train,A_anomaly,small,deep,sphere,-12.9695,9.0829,1.0500,5.0000,varied
884,1,15.8264,0.035596,0.029287,-0.001401,-8.1703,7.4639,0.02,medium,test,A_anomaly,medium,right,sphere,-2.7548,-7.8944,1.0000,5.0000,varied
885,1,10.5254,-0.022984,-0.014571,0.061055,-1.0466,-2.7254,0.03,medium,train,A_anomaly,medium,left,ellipsoid,-5.7824,13.335,1.1000,5.0000,varied
886,1,10.0141,-0.023666,-0.023966,-0.004211,1.2912,3.0699,0.01,high,train,A_anomaly,medium,left,sphere,10.6371,-6.0837,1.1000,0.0000,varied
887,1,21.095,-0.010987,0.002393,-0.020013,7.6122,-4.0432,0.02,medium,train,A_anomaly,large,deep,ellipsoid,8.8984,-4.0141,0.9000,-10.0000,varied
888,1,18.5956,-0.04424,-0.000991,0.058944,8.5001,3.152,0.03,low,test,A_anomaly,medium,left,sphere,-2.1433,-13.2762,0.9500,5.0000,varied
889,1,7.1428,0.007391,0.00599,-0.009472,0.0829,9.6701,0.01,medium,train,A_anomaly,small,deep,sphere,-6.758,-2.9928,1.0500,10.0000,varied
890,1,8.318,0.029371,0.004993,0.017623,2.8183,2.5147,0.02,low,train,A_anomaly,small,right,sphere,-5.8174,12.4697,1.1000,-10.0000,varied
891,1,7.2981,0.028544,-0.01497,0.022179,1.3464,-5.3471,0.03,low,train,A_anomaly,small,right,sphere,14.4875,-12.7309,1.0000,-15.0000,varied
892,1,28.0022,-0.015049,0.028234,-0.026556,1.7227,2.197,0.01,medium,train,A_anomaly,large,left,sphere,14.1514,-0.3289,1.0500,0.0000,varied
893,1,9.2408,-0.016041,0.029204,0.060915,-1.3488,-2.028,0.02,low,train,A_anomaly,small,left,sphere,-10.8573,-12.9138,1.1000,10.0000,varied
894,1,29.4455,0.008281,-0.005033,0.037255,3.6406,9.9609,0.03,high,train,A_anomaly,large,deep,sphere,-5.9924,-2.7925,1.0000,5.0000,varied
895,1,15.8729,0.000612,-0.007549,0.039856,-1.3303,0.4944,0.01,low,test,A_anomaly,medium,deep,ellipsoid,11.8347,-9.7103,0.9500,-5.0000,varied
896,1,14.5344,-0.027706,-0.017352,-0.032128,-0.7011,3.109,0.02,high,train,A_anomaly,medium,left,sphere,11.3339,1.5376,0.9500,-15.0000,varied
897,1,12.1088,0.039553,0.012443,0.013499,7.769,-0.8516,0.03,medium,test,A_anomaly,medium,right,ellipsoid,7.7261,9.2047,0.9000,-5.0000,varied
898,1,17.4118,0.00217,-0.005893,-0.021098,4.3952,3.6583,0.01,medium,train,A_anomaly,medium,deep,sphere,-4.643,-1.3993,1.1000,-10.0000,varied
899,1,14.2201,0.031673,0.01191,0.031534,-8.9169,-0.478,0.02,medium,train,A_anomaly,medium,right,ellipsoid,-10.2148,8.6565,1.0000,15.0000,varied
900,1,14.332,0.025756,0.002665,-0.049017,-4.5492,-8.6093,0.03,medium,train,A_anomaly,medium,right,sphere,-5.7465,3.2602,1.1000,10.0000,varied
901,1,8.8226,-0.008703,-0.010348,0.037766,6.0702,-2.8236,0.01,medium,train,A_anomaly,small,deep,sphere,10.5659,14.3054,0.9000,15.0000,varied
902,1,20.1731,0.024949,0.046246,0.039212,7.2914,-2.7854,0.02,medium,train,A_anomaly,large,boundary,ellipsoid,9.9649,13.6286,0.9000,0.0000,varied
903,1,16.6796,0.007188,-0.01098,-0.011775,-9.1449,-5.7391,0.03,medium,val,A_anomaly,medium,deep,ellipsoid,11.053,-6.122,0.9500,0.0000,varied
904,1,22.0142,-0.038513,-0.035211,0.068956,-8.6746,1.4305,0.01,high,train,A_anomaly,large,boundary,sphere,-1.8552,10.3163,0.9000,0.0000,varied
905,1,10.935,0.002777,0.010385,-0.021067,-6.3516,-8.5402,0.02,low,train,A_anomaly,medium,deep,ellipsoid,1.2491,8.1994,1.1000,-10.0000,varied
906,1,16.0739,0.005932,-0.051236,0.030009,7.8478,-5.6089,0.03,high,val,A_anomaly,medium,boundary,ellipsoid,14.9455,2.5019,1.1000,-15.0000,varied
907,1,5.582,-0.007364,0.003229,-0.015634,5.588,-3.7907,0.01,low,train,A_anomaly,small,deep,sphere,13.1804,-13.1764,0.9000,10.0000,varied
908,1,12.821,0.040754,0.011574,-0.007073,2.8569,4.4335,0.02,medium,train,A_anomaly,medium,right,sphere,-14.0942,-13.1295,0.9500,15.0000,varied
909,1,24.5926,-0.010294,-0.006449,-0.014447,5.4466,-3.381,0.03,low,train,A_anomaly,large,deep,sphere,-9.4031,-2.2573,1.0500,-15.0000,varied
910,1,5.6456,0.026695,-0.035422,0.050032,-3.1498,4.3502,0.01,low,train,A_anomaly,small,boundary,sphere,2.7511,10.8707,1.0000,5.0000,varied
911,1,5.4477,-0.010112,0.00764,-0.011522,0.525,2.6887,0.02,low,train,A_anomaly,small,deep,sphere,-7.5637,-10.6233,1.0000,0.0000,baseline_nominal
912,1,8.5069,-0.049334,0.007121,-0.065687,1.0543,-6.6792,0.03,high,train,A_anomaly,small,boundary,ellipsoid,1.2874,-10.799,1.0500,10.0000,varied
913,1,28.494,0.041566,0.028047,-0.06306,-4.4832,2.9228,0.01,low,train,A_anomaly,large,right,ellipsoid,-14.6307,14.73,1.1000,-15.0000,varied
914,1,6.5593,-0.025541,-0.033177,-0.02442,-3.9813,-9.9708,0.02,low,train,A_anomaly,small,boundary,sphere,13.6307,14.6981,1.0500,-5.0000,varied
915,1,19.082,0.045279,-0.0158,0.01679,-9.5644,8.4332,0.03,high,train,A_anomaly,medium,right,sphere,1.7815,-5.4452,0.9000,-15.0000,varied
916,1,27.859,0.044113,0.013723,0.060345,1.8144,-7.1319,0.01,high,train,A_anomaly,large,right,sphere,13.2124,3.1872,1.0000,-15.0000,varied
917,1,11.9306,-0.048085,0.001512,-0.065134,8.7286,-0.8474,0.02,low,train,A_anomaly,medium,boundary,ellipsoid,13.8136,4.4346,1.0500,-10.0000,varied
918,1,17.506,0.046727,0.020896,0.031388,9.9506,-2.9079,0.03,low,val,A_anomaly,medium,right,sphere,8.3561,-0.6429,0.9500,-5.0000,varied
919,1,13.4247,-0.040629,0.002273,0.039091,-7.0072,-5.7878,0.01,high,val,A_anomaly,medium,left,sphere,10.1206,8.2616,1.0500,5.0000,varied
920,1,16.817,-0.018138,0.003967,-0.012371,9.9922,-1.8198,0.02,medium,test,A_anomaly,medium,left,sphere,6.4339,4.8787,1.1000,-5.0000,varied
921,1,29.6562,-0.039646,-0.027828,0.013936,-6.9927,9.4267,0.03,low,test,A_anomaly,large,left,sphere,6.6905,-5.3595,1.1000,15.0000,varied
922,1,13.5952,-0.014931,0.051365,0.003302,-3.8301,-1.2586,0.01,high,train,A_anomaly,medium,boundary,sphere,-14.1961,-9.5639,0.9500,-5.0000,varied
923,1,16.4648,-0.037459,-0.022625,-0.05341,-5.0887,7.0857,0.02,low,train,A_anomaly,medium,left,ellipsoid,6.8769,-12.368,1.0000,10.0000,varied
924,1,14.2926,-0.027951,0.018706,-0.005512,2.211,-3.4876,0.03,medium,test,A_anomaly,medium,left,sphere,-13.9301,-14.9441,0.9000,0.0000,varied
925,1,8.7173,-0.03674,-0.03948,0.048268,0.0556,2.0639,0.01,high,test,A_anomaly,small,boundary,sphere,4.0846,-8.7565,1.0000,10.0000,varied
926,1,15.0381,0.050589,-0.008501,-0.046816,4.6045,-1.8059,0.02,medium,train,A_anomaly,medium,boundary,sphere,-3.389,-12.7635,1.1000,0.0000,varied
927,1,26.3662,0.030391,0.037888,0.057121,-4.3146,9.9017,0.03,low,test,A_anomaly,large,boundary,sphere,-0.3785,-4.7847,1.0000,-10.0000,varied
928,1,15.8665,-0.011767,-0.038782,-0.022879,-7.1602,4.0629,0.01,low,train,A_anomaly,medium,boundary,sphere,9.6579,-7.5914,0.9000,-5.0000,varied
929,1,25.5385,-0.046012,0.029024,0.0175,-3.1992,-2.0347,0.02,low,train,A_anomaly,large,left,sphere,14.6143,-5.0809,1.1000,0.0000,varied
930,1,8.4464,0.048693,0.018763,-0.060246,-9.9034,2.9734,0.03,high,test,A_anomaly,small,right,ellipsoid,-3.2682,-3.8326,1.1000,15.0000,varied
931,1,18.6279,0.000845,-0.011185,0.011293,3.6521,9.2791,0.01,high,train,A_anomaly,medium,deep,sphere,9.5871,-14.4391,0.9000,-5.0000,varied
932,1,14.8025,-0.034249,0.026302,-0.018079,1.9999,0.5246,0.02,high,test,A_anomaly,medium,left,sphere,0.9198,-6.7713,1.1000,-15.0000,varied
933,1,9.3718,0.027119,0.0082,0.012255,-4.018,-7.7699,0.03,low,train,A_anomaly,small,right,ellipsoid,-10.3387,10.2553,1.0000,0.0000,baseline_nominal
934,1,6.1436,0.000279,-0.054352,-0.071089,-5.6223,-9.6446,0.01,low,train,A_anomaly,small,boundary,sphere,10.7372,13.0247,1.1000,-5.0000,varied
935,1,27.2364,0.009167,0.003636,0.025457,7.2479,-1.324,0.02,medium,train,A_anomaly,large,deep,ellipsoid,5.9764,0.8238,0.9000,-10.0000,varied
936,1,8.6338,-0.00131,0.004212,0.009846,-4.2494,-2.0282,0.03,low,test,A_anomaly,small,deep,sphere,9.7843,-3.1991,1.0000,0.0000,baseline_nominal
937,1,12.689,0.01795,0.027791,-0.068351,-8.1302,-8.0298,0.01,low,train,A_anomaly,medium,right,sphere,12.4256,-0.7571,1.0000,0.0000,baseline_nominal
938,1,27.676,0.016883,-0.014673,-0.00459,-5.0678,-7.2967,0.02,medium,test,A_anomaly,large,right,ellipsoid,-13.8477,-12.3043,1.0500,-15.0000,varied
939,1,29.2385,-0.045093,-4.1e-05,0.028722,5.8553,1.562,0.03,low,train,A_anomaly,large,boundary,sphere,10.4435,10.7708,0.9000,0.0000,varied
940,1,7.1722,0.01624,-0.019327,-0.031283,-4.9272,5.2138,0.01,high,val,A_anomaly,small,right,sphere,2.7029,7.9432,0.9500,15.0000,varied
941,1,28.2737,-0.0091,0.008748,0.028135,-6.9063,-3.0646,0.02,high,train,A_anomaly,large,deep,sphere,0.3648,-5.8641,0.9000,15.0000,varied
942,1,28.008,0.01974,-0.037654,-0.075402,1.9695,-9.5955,0.03,medium,train,A_anomaly,large,boundary,sphere,-9.6509,-7.4194,0.9000,10.0000,varied
943,1,17.3536,0.038084,0.014682,-0.01389,7.0555,6.4627,0.01,low,train,A_anomaly,medium,right,sphere,12.5851,9.0576,1.0500,0.0000,varied
944,1,18.714,0.048722,-0.011872,0.052751,-6.545,-7.0625,0.02,high,test,A_anomaly,medium,right,sphere,-10.1752,-12.5787,0.9500,10.0000,varied
945,1,7.3898,0.000255,-0.003842,0.040872,-2.1627,-3.7348,0.03,high,train,A_anomaly,small,deep,ellipsoid,14.2242,13.0858,1.1000,5.0000,varied
946,1,28.1144,-0.00607,-0.009416,0.025153,8.5968,-6.0307,0.01,medium,train,A_anomaly,large,deep,sphere,-8.0532,0.009,1.1000,-15.0000,varied
947,1,18.9596,0.006827,-0.007417,0.006401,-8.5465,9.2459,0.02,high,test,A_anomaly,medium,deep,sphere,-3.7644,-12.0391,1.0500,-5.0000,varied
948,1,22.624,-0.043817,-0.01427,-0.031878,-6.171,-1.6137,0.03,low,test,A_anomaly,large,left,sphere,1.2612,-13.3426,0.9000,5.0000,varied
949,1,5.2625,0.02382,-0.016532,-0.066535,-1.2707,3.7596,0.01,low,train,A_anomaly,small,right,ellipsoid,10.7079,-8.5344,1.0000,0.0000,baseline_nominal
950,1,9.1154,0.019513,-0.026037,0.023657,-9.2845,4.6878,0.02,medium,train,A_anomaly,small,right,ellipsoid,-6.3841,-4.2303,0.9000,-15.0000,varied
951,1,15.7978,-0.048235,-0.028556,0.035763,-5.917,1.3014,0.03,high,train,A_anomaly,medium,left,sphere,4.7077,-5.941,0.9500,-10.0000,varied
952,1,6.5009,0.04156,-0.010646,0.036807,-0.1134,8.0475,0.01,medium,train,A_anomaly,small,right,sphere,8.3784,5.7206,0.9500,5.0000,varied
953,1,9.6426,-0.049786,-0.011857,0.069676,-4.3884,-9.8133,0.02,medium,train,A_anomaly,small,boundary,sphere,1.1627,-1.4626,0.9000,-5.0000,varied
954,1,5.0301,-0.032814,0.004668,-0.019639,-1.0719,-9.3624,0.03,medium,val,A_anomaly,small,left,ellipsoid,-6.724,0.5343,0.9000,-15.0000,varied
955,1,6.6908,0.047279,-0.016267,0.011699,8.0172,-0.9215,0.01,high,train,A_anomaly,small,right,sphere,13.708,10.0593,1.1000,5.0000,varied
956,1,21.7084,-0.012467,-0.047222,0.004669,5.4244,1.3909,0.02,low,train,A_anomaly,large,boundary,ellipsoid,-12.5278,-2.4093,1.1000,-10.0000,varied
957,1,19.048,0.030358,0.029775,-0.061073,9.272,-9.288,0.03,low,train,A_anomaly,medium,right,ellipsoid,1.4242,9.2147,1.1000,-15.0000,varied
958,1,5.0976,-0.036618,-0.025109,0.047855,5.5578,1.8464,0.01,medium,train,A_anomaly,small,left,sphere,14.858,6.1719,0.9500,10.0000,varied
959,1,14.6142,0.001724,-0.003667,-0.013499,-8.7175,2.9697,0.02,low,test,A_anomaly,medium,deep,sphere,4.1632,-6.6325,1.0000,10.0000,varied
960,1,9.1446,0.025622,0.022489,0.034173,6.472,5.6606,0.03,low,val,A_anomaly,small,right,sphere,2.5475,4.1951,0.9500,5.0000,varied
961,1,14.584,0.015487,0.027471,-0.018958,-1.9651,7.1479,0.01,low,test,A_anomaly,medium,right,sphere,-7.6784,1.8275,1.0000,0.0000,baseline_nominal
962,1,16.888,-0.011846,-0.004176,-0.031696,-2.7367,6.1127,0.02,low,train,A_anomaly,medium,deep,sphere,-3.8152,14.4939,1.0000,10.0000,varied
963,1,21.1454,-0.009621,0.004021,0.030892,9.8669,2.3814,0.03,low,train,A_anomaly,large,deep,sphere,-13.0927,-10.4355,1.0000,15.0000,varied
964,1,7.594,-0.007586,0.008074,-0.023478,-6.674,-7.1537,0.01,medium,train,A_anomaly,small,deep,sphere,-0.7434,9.5748,0.9000,0.0000,varied
965,1,27.9476,0.047644,-0.02036,0.009719,9.2552,3.7129,0.02,medium,train,A_anomaly,large,boundary,ellipsoid,5.0744,-13.6718,1.1000,0.0000,varied
966,1,5.3666,0.008227,0.000567,-0.034505,9.1907,-2.2361,0.03,low,val,A_anomaly,small,deep,ellipsoid,14.8934,9.8669,1.0500,5.0000,varied
967,1,10.8102,0.006783,0.001879,0.014674,7.0395,7.6597,0.01,low,val,A_anomaly,medium,deep,sphere,1.0467,-4.7201,1.0000,0.0000,baseline_nominal
968,1,21.0165,0.045902,0.001991,-0.024371,-3.0519,8.1434,0.02,low,test,A_anomaly,large,right,sphere,-4.3996,-12.9429,1.0000,5.0000,varied
969,1,6.3949,-0.037608,-0.01923,0.026195,8.8109,7.2815,0.03,low,test,A_anomaly,small,left,sphere,-5.7731,2.1238,0.9000,0.0000,varied
970,1,18.2071,-0.008717,0.008524,0.044214,5.4677,7.2812,0.01,high,train,A_anomaly,medium,deep,sphere,-13.5847,-7.7376,0.9000,5.0000,varied
971,1,16.4209,-0.022999,-0.011094,-0.036093,-9.2288,-6.1033,0.02,low,train,A_anomaly,medium,left,sphere,-8.7696,-1.521,1.0000,0.0000,baseline_nominal
972,1,19.9332,0.039925,-0.026931,-0.031338,-9.2042,5.8393,0.03,low,train,A_anomaly,medium,boundary,ellipsoid,-1.9986,8.8891,0.9000,5.0000,varied
973,1,9.6329,-0.034753,-0.003455,-0.02464,-6.8305,-7.0101,0.01,high,test,A_anomaly,small,left,sphere,12.6456,6.736,1.0000,5.0000,varied
974,1,6.4147,-0.037684,-0.008507,0.019771,-4.4606,-2.118,0.02,high,test,A_anomaly,small,left,ellipsoid,13.4668,0.408,0.9500,15.0000,varied
975,1,17.7165,-0.030549,-0.021309,-0.000346,-2.8864,2.1182,0.03,low,train,A_anomaly,medium,left,sphere,-5.5806,-12.7211,1.1000,15.0000,varied
976,1,9.8074,-0.045199,0.029218,0.000501,-5.645,-2.1887,0.01,low,test,A_anomaly,small,left,sphere,13.4925,-13.9253,0.9000,-5.0000,varied
977,1,10.5848,-0.03629,-0.02632,-0.003398,-2.5556,-9.6394,0.02,low,val,A_anomaly,medium,left,ellipsoid,-2.6489,-9.0919,0.9000,15.0000,varied
978,1,8.7384,0.010795,-0.009554,-0.012412,5.8411,9.8933,0.03,medium,test,A_anomaly,small,deep,ellipsoid,-11.4822,8.5978,0.9000,10.0000,varied
979,1,6.5772,0.031487,-0.006923,-0.032306,8.677,-9.4979,0.01,low,test,A_anomaly,small,right,sphere,12.9646,-9.0512,1.0000,0.0000,varied
980,1,24.1946,0.024452,0.045176,-0.026262,-1.1773,3.0136,0.02,low,train,A_anomaly,large,boundary,sphere,-5.1761,4.5125,0.9000,5.0000,varied
981,1,7.669,0.029425,0.022964,-0.047494,8.5525,-9.5233,0.03,medium,train,A_anomaly,small,right,ellipsoid,-6.3663,11.1104,1.0000,10.0000,varied
982,1,11.4311,-0.019725,-0.026099,-0.067768,2.4347,-4.6529,0.01,high,train,A_anomaly,medium,left,sphere,6.574,-12.3451,0.9500,5.0000,varied
983,1,5.565,-0.043636,-0.030025,-0.051896,-9.3169,-2.4865,0.02,high,train,A_anomaly,small,boundary,sphere,0.408,10.5602,1.1000,0.0000,varied
984,1,12.2541,0.003058,-8.6e-05,-0.035588,1.7464,3.3762,0.03,low,train,A_anomaly,medium,deep,sphere,10.4209,-8.4798,0.9500,10.0000,varied
985,1,6.3834,0.019975,0.006185,-0.000434,6.7748,9.7445,0.01,high,train,A_anomaly,small,right,sphere,-7.3409,7.1309,0.9000,-15.0000,varied
986,1,8.2632,0.0351,0.009898,0.044072,-5.1743,2.5549,0.02,medium,train,A_anomaly,small,right,sphere,0.0374,-8.2672,0.9500,10.0000,varied
987,1,24.0597,-0.041451,0.03332,-0.006539,8.2441,9.2574,0.03,low,train,A_anomaly,large,boundary,sphere,10.4675,12.5772,1.0000,0.0000,baseline_nominal
988,1,13.9762,0.04901,-0.006601,-0.061955,0.6462,-4.7029,0.01,low,train,A_anomaly,medium,right,sphere,-3.0969,-12.896,1.0500,15.0000,varied
989,1,17.0312,0.006032,-0.006939,0.029332,7.3722,-6.729,0.02,high,test,A_anomaly,medium,deep,sphere,-6.9762,6.0117,0.9000,-5.0000,varied
990,1,9.903,-0.005523,-0.00963,-0.007621,7.5459,1.1843,0.03,medium,test,A_anomaly,small,deep,ellipsoid,-11.5973,3.5477,1.0500,0.0000,varied
991,1,20.9429,0.023637,0.026785,0.003077,7.8769,-2.4636,0.01,low,train,A_anomaly,large,right,sphere,9.8873,-1.7188,1.0500,-15.0000,varied
992,1,20.6043,0.035617,-0.003732,-0.046931,-1.7571,-0.5421,0.02,medium,val,A_anomaly,large,right,ellipsoid,9.9389,7.1835,0.9000,0.0000,varied
993,1,12.4731,-0.007968,-0.00091,-0.03661,2.8563,8.5855,0.03,low,train,A_anomaly,medium,deep,sphere,-4.746,-2.4242,1.0000,0.0000,baseline_nominal
994,1,13.8915,0.004675,-0.004737,0.035786,6.4856,6.3029,0.01,medium,test,A_anomaly,medium,deep,ellipsoid,9.1986,6.7945,1.0000,10.0000,varied
995,1,13.623,0.05312,-0.004917,-0.073458,-8.627,1.8867,0.02,high,test,A_anomaly,medium,boundary,sphere,-5.617,-2.1201,1.1000,-10.0000,varied
996,1,11.9776,-0.021421,0.049479,-0.037138,0.0943,0.5015,0.03,medium,train,A_anomaly,medium,boundary,sphere,-5.2072,-2.2276,0.9500,15.0000,varied
997,1,7.228,0.009801,-0.010289,0.047582,-6.479,-0.2646,0.01,high,val,A_anomaly,small,deep,ellipsoid,0.3589,9.0598,1.1000,10.0000,varied
998,1,19.5656,-0.026791,-0.006787,-0.040286,5.4935,4.342,0.02,high,train,A_anomaly,medium,left,ellipsoid,6.0247,9.4748,0.9500,-5.0000,varied
999,1,28.0343,-0.031537,-0.022853,0.019555,-1.4524,1.0877,0.03,high,train,A_anomaly,large,left,sphere,-12.2722,-5.0332,0.9500,15.0000,varied
